0.0000000000000000E+00	-6.3193136626251253E+03	2.3230435055942753E+03	2.4976951910469988E-01	-2.6926260321793705E+00	-7.1450546036021096E+00	2.5177630294007694E-04	0.0000000000000000E+00	
3.0000000000000000E+01	-6.3963584950162995E+03	2.1073671445671512E+03	2.5713729502354021E-01	-2.4432258273369443E+00	-7.2319478883554185E+00	2.3936940507947351E-04	2.7304445135232980E-15	
6.0000000000000000E+01	-6.4658804128298780E+03	1.8892123299158750E+03	2.6412919943482382E-01	-2.1911457357502382E+00	-7.3102717033405042E+00	2.2671525253955204E-04	2.1003419334794599E-16	
9.0000000000000000E+01	-6.5278032883346968E+03	1.6688372847820212E+03	2.7073766692283435E-01	-1.9366706116710823E+00	-7.3799515637113737E+00	2.1380667316490693E-04	1.0501709667397301E-15	
1.2000000000000000E+02	-6.5820595627084822E+03	1.4465023369514852E+03	2.7695506074318316E-01	-1.6800868585693867E+00	-7.4409216284682449E+00	2.0064552513252977E-04	8.4013677339178395E-16	
1.5000000000000000E+02	-6.6285902923733984E+03	1.2224696590416997E+03	2.8277423217006187E-01	-1.4216823946668331E+00	-7.4931247979985667E+00	1.8726946818140532E-04	1.0501709667397301E-15	
1.8000000000000000E+02	-6.6673451892872317E+03	9.9700300234234180E+02	2.8818985919817408E-01	-1.1617462412374084E+00	-7.5365129321726938E+00	1.7375550574916430E-04	1.6802735467835679E-15	
2.1000000000000000E+02	-6.6982826469504707E+03	7.7036743001702098E+02	2.9319877090026986E-01	-9.0056812370457595E-01	-7.5710466621289161E+00	1.6016075099715215E-04	6.3010258004383804E-16	
2.4000000000000000E+02	-6.7213697613438917E+03	5.4282905680948375E+02	2.9779883169962412E-01	-6.3843848926333691E-01	-7.5966952680798405E+00	1.4649773428722070E-04	6.3010258004383804E-16	
2.7000000000000000E+02	-6.7365823511030912E+03	3.1465478713133092E+02	3.0198780491771415E-01	-3.7564833899384031E-01	-7.6134368476238050E+00	1.3275233203275291E-04	2.1003419334794601E-15	
3.0000000000000000E+02	-6.7439049683349313E+03	8.6112050166779298E+01	3.0576318546779041E-01	-1.1248885403342836E-01	-7.6212582944719509E+00	1.1893082647710737E-04	1.0501709667397301E-15	
3.3000000000000000E+02	-6.7433309008445913E+03	-1.4253146212904332E+02	3.0912355053514606E-01	1.5074878613940670E-01	-7.6201551905446685E+00	1.0509936345273174E-04	2.1003419334794599E-16	
3.6000000000000000E+02	-6.7348621699064479E+03	-3.7100805554924568E+02	3.1206982684655188E-01	4.1377356469453341E-01	-7.6101318029198612E+00	9.1333176295921154E-05	6.3010258004383804E-16	
3.9000000000000000E+02	-6.7185095223633070E+03	-5.9905029375036372E+02	3.1460431557477192E-01	6.7629481897036237E-01	-7.5912010484579726E+00	7.7642599729275044E-05	2.1003419334794599E-16	
4.2000000000000000E+02	-6.6942924179336778E+03	-8.2639125773095373E+02	3.1672873967605264E-01	9.3802238138195937E-01	-7.5633845136963327E+00	6.3988270081758740E-05	1.8903077401315139E-15	
4.5000000000000000E+02	-6.6622390109192447E+03	-1.0527648071680244E+03	3.1844368528332267E-01	1.1986668364866973E+00	-7.5267125282081366E+00	5.0343038569844681E-05	1.2602051600876761E-15	
4.8000000000000000E+02	-6.6223861226708668E+03	-1.2779058421925013E+03	3.1974959112512547E-01	1.4579398410919491E+00	-7.4812241046658130E+00	3.6725903105767441E-05	1.6802735467835679E-15	
5.1000000000000000E+02	-6.5747792062809876E+03	-1.5015505620332008E+03	3.2064802845372237E-01	1.7155543085559952E+00	-7.4269668244605382E+00	2.3187295425420204E-05	1.4702393534356221E-15	
5.4000000000000000E+02	-6.5194723070984637E+03	-1.7234367215242655E+03	3.2114208157253260E-01	1.9712245346628332E+00	-7.3639968160578402E+00	9.7738854456666854E-06	1.0501709667397301E-15	
5.7000000000000000E+02	-6.4565280184358444E+03	-1.9433038876919311E+03	3.2123617018197675E-01	2.2246663972529230E+00	-7.2923787611405908E+00	-3.4680184665906187E-06	8.4013677339178395E-16	
6.0000000000000000E+02	-6.3860174308673359E+03	-2.1608936959693137E+03	3.2093628188940165E-01	2.4755975648826412E+00	-7.2121858684349771E+00	-1.6482933674884900E-05	1.0501709667397301E-15	
6.3000000000000000E+02	-6.3080200757709372E+03	-2.3759501060301409E+03	3.2024972493692611E-01	2.7237376842213594E+00	-7.1234998840373498E+00	-2.9246985563731938E-05	2.1003419334794599E-16	
6.6000000000000000E+02	-6.2226238623563959E+03	-2.5882196580601826E+03	3.1918364505420666E-01	2.9688086310609640E+00	-7.0264110848425796E+00	-4.1793842699962943E-05	3.1505129002191900E-15	
6.9000000000000000E+02	-6.1299250074431811E+03	-2.7974517272376456E+03	3.1774358617797177E-01	3.2105347070972434E+00	-6.9210181782047062E+00	-5.4192262715368170E-05	1.8903077401315139E-15	
7.2000000000000000E+02	-6.0300279613499233E+03	-3.0033987763959217E+03	3.1593269101974719E-01	3.4486427344014383E+00	-6.8074283234806794E+00	-6.6532780537918051E-05	2.1003419334794601E-15	
